#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 180 128
# Band-Index:    1
   4.37888    -56.921196  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.35896    -56.921205  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.33904    -56.921216  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.31912    -56.921227  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.29920    -56.921237  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.27928    -56.921249  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.25936    -56.921260  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.23944    -56.921270  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.21952    -56.921281  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.19960    -56.921289  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.17968    -56.921297  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.15976    -56.921304  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.13984    -56.921309  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.11991    -56.921314  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.09999    -56.921317  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.08007    -56.921321  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.06015    -56.921323  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.04023    -56.921323  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.04023    -56.924157  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
